"UNITID","XGRCOHRT","GRCOHRT","XUGENTER","UGENTERN","XPGRCOHR","PGRCOHRT","XRRFTCT","RRFTCT","XRRFTEX","RRFTEX","XRRFTIN","RRFTIN","XRRFTCTA","RRFTCTA","XRET_NMF","RET_NMF","XRET_PCF","RET_PCF","XRRPTCT","RRPTCT","XRRPTEX","RRPTEX","XRRPTIN","RRPTIN","XRRPTCTA","RRPTCTA","XRET_NMP","RET_NMP","XRET_PCP","RET_PCP","XSTUFACR","STUFACR"
200785,"R",38,"R",102,"R",37,"R",12,"R",0,"R",0,"R",12,"R",3,"R",25,"R",4,"R",0,"R",0,"R",4,"R",0,"R",0,"R",13
200800,"R",1902,"R",3639,"R",52,"R",2050,"R",0,"R",0,"R",2050,"R",1496,"R",73,"R",41,"R",0,"R",0,"R",41,"R",13,"R",32,"R",17
200846,"R",124,"R",790,"R",16,"R",123,"R",0,"R",0,"R",123,"R",72,"R",59,"R",10,"R",0,"R",0,"R",10,"R",4,"R",40,"R",42
200873,"R",15,"R",25,"R",60,"R",12,"R",1,"R",0,"R",11,"R",4,"R",36,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",6
201061,"R",50,"R",54,"R",93,"R",57,"R",0,"R",0,"R",57,"R",29,"R",51,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",9
201104,"R",431,"R",609,"R",71,"R",513,"R",2,"R",0,"R",511,"R",391,"R",77,"R",6,"R",1,"R",0,"R",5,"R",1,"R",20,"R",14
201140,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",7
201177,"R",57,"R",140,"R",41,"R",18,"R",0,"R",0,"R",18,"R",13,"R",72,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",11
201195,"R",698,"R",858,"R",81,"R",730,"R",0,"R",0,"R",730,"R",612,"R",84,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",12
201371,"R",190,"R",240,"R",79,"R",188,"R",0,"R",0,"R",188,"R",112,"R",60,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",11
201432,"R",625,"R",1121,"R",56,"R",563,"R",0,"R",0,"R",563,"R",285,"R",51,"R",50,"R",1,"R",0,"R",49,"R",19,"R",39,"R",18
201441,"R",3500,"R",5006,"R",70,"R",3098,"R",6,"R",0,"R",3092,"R",2522,"R",82,"R",16,"R",0,"R",0,"R",16,"R",8,"R",50,"R",17
201469,"R",87,"R",271,"R",32,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",11
201548,"R",374,"R",470,"R",80,"R",413,"R",0,"R",0,"R",413,"R",312,"R",76,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",9
201645,"R",1619,"R",1716,"R",94,"R",1541,"R",2,"Z",0,"R",1539,"R",1418,"R",92,"R",3,"R",0,"Z",0,"R",3,"R",2,"R",67,"R",9
201654,"R",1175,"R",2599,"R",45,"R",1017,"R",0,"R",0,"R",1017,"R",911,"R",90,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",NA,"R",14
201672,"R",204,"R",1578,"R",13,"R",3,"R",0,"R",0,"R",3,"R",3,"R",100,"R",0,"R",0,"R",0,"R",0,"Z",0,"A",NA,"R",16
201690,"R",530,"R",745,"R",71,"R",524,"R",0,"R",0,"R",524,"R",293,"R",56,"R",50,"R",1,"R",1,"R",50,"R",3,"R",6,"R",16
201821,"R",114,"R",265,"R",43,"R",68,"R",0,"R",0,"R",68,"R",47,"R",69,"R",7,"R",0,"Z",0,"R",7,"R",5,"R",71,"R",11
201867,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",13
201885,"R",6514,"R",8407,"R",77,"R",6814,"R",1,"R",0,"R",6813,"R",5815,"R",85,"R",33,"R",0,"R",0,"R",33,"R",21,"R",64,"R",19
201928,"R",483,"R",4619,"R",10,"R",14,"R",0,"R",0,"R",14,"R",7,"R",50,"R",8,"R",0,"R",0,"R",8,"R",1,"R",13,"R",10
201946,"R",348,"R",3591,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",21
201955,"R",1368,"R",3362,"R",41,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",19
201964,"R",133,"R",558,"R",24,"R",93,"R",0,"R",0,"R",93,"R",58,"R",62,"R",7,"Z",0,"Z",0,"R",7,"R",2,"R",29,"R",14
201973,"R",164,"R",2051,"R",8,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",5,"R",0,"R",0,"R",5,"R",4,"R",80,"R",13
202046,"R",117,"R",137,"R",85,"R",123,"R",0,"R",0,"R",123,"R",108,"R",88,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",9
202073,"R",28,"R",33,"R",85,"R",41,"R",0,"R",0,"R",41,"R",37,"R",90,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",6
202134,"R",1550,"R",2772,"R",56,"R",1570,"R",0,"R",0,"R",1570,"R",1104,"R",70,"R",21,"R",0,"R",0,"R",21,"R",8,"R",38,"R",16
202170,"R",234,"R",275,"R",85,"R",188,"R",0,"R",0,"R",188,"R",151,"R",80,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",10
202222,"R",1800,"R",12272,"R",15,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",NA,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",NA,"R",18
202435,"R",77,"R",140,"R",55,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",12,"R",0,"R",0,"R",12,"R",12,"R",100,"R",9
202480,"R",1669,"R",1893,"R",88,"R",1893,"R",2,"R",2,"R",1893,"R",1686,"R",89,"R",11,"R",0,"R",0,"R",11,"R",2,"R",18,"R",14
202514,"R",178,"R",253,"R",70,"R",124,"R",0,"R",0,"R",124,"R",69,"R",56,"R",3,"R",0,"R",0,"R",3,"R",0,"R",0,"R",11
202523,"R",621,"R",656,"R",95,"R",636,"R",0,"R",0,"R",636,"R",563,"R",89,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",9
202648,"R",178,"R",2015,"R",9,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",NA,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",NA,"R",23
202763,"R",576,"R",2149,"R",27,"R",613,"R",0,"R",0,"R",613,"R",452,"R",74,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",12
202806,"R",52,"R",2099,"R",2,"R",39,"R",0,"R",0,"R",39,"R",14,"R",36,"R",101,"R",0,"R",0,"R",101,"R",32,"R",32,"R",17
202903,"R",59,"R",164,"R",36,"R",21,"R",0,"R",0,"R",21,"R",17,"R",81,"R",3,"R",0,"R",0,"R",3,"R",1,"R",33,"R",9
202912,"R",24,"R",246,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",9
203085,"R",293,"R",369,"R",79,"R",286,"R",0,"R",0,"R",286,"R",212,"R",74,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",14
203128,"R",211,"R",445,"R",47,"R",231,"R",0,"R",0,"R",231,"R",166,"R",72,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",11
203368,"R",596,"R",784,"R",76,"R",555,"R",0,"R",0,"R",555,"R",460,"R",83,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",13
203447,"R",59,"R",405,"R",15,"R",37,"R",0,"R",0,"R",37,"R",18,"R",49,"R",28,"R",0,"Z",0,"R",28,"R",12,"R",43,"R",22
203456,"R",8,"R",276,"R",3,"R",6,"R",0,"R",0,"R",6,"R",2,"R",33,"R",13,"R",0,"R",0,"R",13,"R",4,"R",31,"R",37
203465,"R",259,"R",989,"R",26,"R",253,"R",0,"R",0,"R",253,"R",137,"R",54,"R",95,"R",0,"R",0,"R",95,"R",26,"R",27,"R",24
203474,"R",103,"R",595,"R",17,"R",79,"R",0,"Z",0,"R",79,"R",37,"R",47,"R",26,"R",0,"R",0,"R",26,"R",9,"R",35,"R",32
203483,"R",186,"R",600,"R",31,"R",92,"R",0,"R",0,"R",92,"R",46,"R",50,"R",17,"R",0,"R",0,"R",17,"R",6,"R",35,"R",22
203492,"R",82,"R",540,"R",15,"R",72,"R",0,"R",0,"R",72,"R",34,"R",47,"R",28,"R",0,"R",0,"R",28,"R",12,"R",43,"R",26
203517,"R",4228,"R",5901,"R",72,"R",4202,"R",0,"R",0,"R",4202,"R",3401,"R",81,"R",74,"R",0,"R",0,"R",74,"R",40,"R",54,"R",20
203526,"R",121,"R",642,"R",19,"R",114,"R",0,"R",0,"R",114,"R",56,"R",49,"R",71,"R",0,"R",0,"R",71,"R",19,"R",27,"R",33
203535,"R",439,"R",902,"R",49,"R",454,"R",0,"R",0,"R",454,"R",416,"R",92,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",9
203544,"R",44,"R",201,"R",22,"R",34,"R",0,"R",0,"R",34,"R",25,"R",74,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",9
203580,"R",190,"R",446,"R",43,"R",187,"R",0,"R",0,"R",187,"R",111,"R",59,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",12
203678,"R",129,"R",1674,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",18
203748,"R",720,"R",3690,"R",20,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",14
203757,"R",101,"R",209,"R",48,"R",132,"R",0,"R",0,"R",132,"R",115,"R",87,"R",17,"R",0,"R",0,"R",17,"R",9,"R",53,"R",12
203775,"R",229,"R",270,"R",85,"R",217,"R",0,"R",0,"R",217,"R",164,"R",76,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",14
203845,"R",235,"R",296,"R",79,"R",314,"R",0,"R",0,"R",314,"R",218,"R",69,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",10
203881,"R",132,"R",1434,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",14
203960,"R",61,"R",339,"R",18,"R",15,"R",0,"R",0,"R",15,"R",13,"R",87,"R",2,"Z",0,"Z",0,"R",2,"R",1,"R",50,"R",5
204006,"R",509,"R",1045,"R",49,"R",410,"R",0,"R",0,"R",410,"R",219,"R",53,"R",40,"R",0,"R",0,"R",40,"R",13,"R",33,"R",12
204015,"R",139,"R",459,"R",30,"R",132,"R",0,"R",0,"R",132,"R",88,"R",67,"R",13,"R",0,"R",0,"R",13,"R",4,"R",31,"R",15
204024,"R",4184,"R",4692,"R",89,"R",3926,"R",0,"R",0,"R",3926,"R",3539,"R",90,"R",11,"R",0,"R",0,"R",11,"R",10,"R",91,"R",16
204176,"R",33,"R",170,"R",19,"R",26,"R",0,"R",0,"R",26,"R",21,"R",81,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",8
204185,"R",669,"R",754,"R",89,"R",536,"R",0,"R",0,"R",536,"R",411,"R",77,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",15
204194,"R",303,"R",365,"R",83,"R",272,"R",0,"R",0,"R",272,"R",216,"R",79,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",13
204200,"R",301,"R",362,"R",83,"R",323,"R",0,"R",0,"R",323,"R",222,"R",69,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",12
204255,"R",173,"R",987,"R",18,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",17
204264,"R",353,"R",559,"R",63,"R",373,"R",0,"R",0,"R",373,"R",274,"R",73,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",NA,"R",14
204422,"R",226,"R",1193,"R",19,"R",7,"R",0,"R",0,"R",7,"R",5,"R",71,"R",3,"R",0,"R",0,"R",3,"R",0,"R",0,"R",17
204486,"R",833,"R",985,"R",85,"R",106,"R",0,"R",0,"R",106,"R",65,"R",61,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",24
204501,"R",700,"R",734,"R",95,"R",778,"R",0,"R",0,"R",778,"R",708,"R",91,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",NA,"R",9
204617,"R",206,"R",259,"R",80,"R",222,"R",0,"R",0,"R",222,"R",142,"R",64,"R",3,"R",0,"R",0,"R",3,"R",1,"R",33,"R",12
204635,"R",686,"R",906,"R",76,"R",587,"R",0,"R",0,"R",587,"R",495,"R",84,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",NA,"R",13
204671,"R",231,"R",359,"R",64,"R",260,"R",0,"R",0,"R",260,"R",110,"R",42,"R",3,"R",0,"R",0,"R",3,"R",1,"R",33,"R",17
204680,"R",335,"R",477,"R",70,"R",338,"R",0,"R",0,"R",338,"R",115,"R",34,"R",6,"R",0,"R",0,"R",6,"R",3,"R",50,"R",17
204699,"R",318,"R",423,"R",75,"R",328,"R",0,"R",0,"R",328,"R",132,"R",40,"R",10,"R",0,"R",0,"R",10,"R",6,"R",60,"R",14
204705,"R",1421,"R",1738,"R",82,"R",1333,"R",0,"R",0,"R",1333,"R",337,"R",25,"R",74,"R",1,"R",0,"R",73,"R",21,"R",29,"R",29
204796,"R",9562,"R",13576,"R",70,"R",8031,"R",3,"R",0,"R",8028,"R",7565,"R",94,"R",26,"R",0,"R",0,"R",26,"R",8,"R",31,"R",16
204802,"R",72,"R",166,"R",43,"R",97,"R",0,"R",0,"R",97,"R",61,"R",63,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",15
204820,"R",181,"R",416,"R",44,"R",145,"R",0,"R",0,"R",145,"R",97,"R",67,"R",6,"R",0,"R",0,"R",6,"R",3,"R",50,"R",17
204839,"R",98,"R",235,"R",42,"R",97,"R",0,"R",0,"R",97,"R",52,"R",54,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",13
204848,"R",177,"R",356,"R",50,"R",187,"R",0,"R",0,"R",187,"R",94,"R",50,"R",9,"R",0,"R",0,"R",9,"R",4,"R",44,"R",16
204857,"R",4387,"R",5714,"R",77,"R",4552,"R",2,"R",0,"R",4550,"R",3817,"R",84,"R",31,"R",0,"R",0,"R",31,"R",11,"R",35,"R",18
204866,"R",133,"R",298,"R",45,"R",94,"R",0,"R",0,"R",94,"R",56,"R",60,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"R",13
204909,"R",432,"R",474,"R",91,"R",428,"R",2,"R",0,"R",426,"R",361,"R",85,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",12
204936,"R",581,"R",687,"R",85,"R",519,"R",1,"R",0,"R",518,"R",414,"R",80,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",NA,"R",12
205027,"R",23,"R",23,"R",100,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",5
205054,"R",43,"R",270,"R",16,"R",4,"R",0,"R",0,"R",4,"R",3,"R",75,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",17
205124,"R",18,"R",19,"R",95,"R",17,"R",0,"R",0,"R",17,"R",14,"R",82,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",13
205203,"R",405,"R",942,"R",43,"R",128,"R",0,"R",0,"R",128,"R",72,"R",56,"R",7,"R",0,"R",0,"R",7,"R",3,"R",43,"R",20
205391,"R",63,"R",77,"R",82,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",6
205443,"R",513,"R",1068,"R",48,"R",282,"R",0,"R",0,"R",282,"R",203,"R",72,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",12
205470,"R",1193,"R",10510,"R",11,"R",20,"Z",0,"Z",0,"R",20,"R",16,"R",80,"R",14,"Z",0,"Z",0,"R",14,"R",11,"R",79,"R",16
205957,"R",703,"R",1040,"R",68,"R",602,"R",3,"R",0,"R",599,"R",524,"R",87,"R",16,"R",0,"R",0,"R",16,"R",10,"R",63,"R",17
206048,"R",486,"R",1040,"R",47,"R",475,"R",0,"R",0,"R",475,"R",340,"R",72,"R",29,"R",0,"R",0,"R",29,"R",12,"R",41,"R",22
206084,"R",1873,"R",3299,"R",57,"R",2000,"R",0,"R",0,"R",2000,"R",1546,"R",77,"R",36,"R",0,"R",0,"R",36,"R",18,"R",50,"R",18
206349,"R",117,"R",201,"R",58,"R",114,"R",0,"R",0,"R",114,"R",80,"R",70,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",8
206437,"R",378,"R",664,"R",57,"R",333,"R",0,"R",0,"R",333,"R",241,"R",72,"R",3,"R",0,"R",0,"R",3,"R",1,"R",33,"R",14
206446,"R",120,"R",753,"R",16,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",14
206491,"R",215,"R",369,"R",58,"R",151,"R",0,"R",0,"R",151,"R",112,"R",74,"R",10,"R",0,"R",0,"R",10,"R",5,"R",50,"R",12
206507,"R",283,"R",424,"R",67,"R",262,"R",1,"R",0,"R",261,"R",188,"R",72,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"A",NA,"R",12
206525,"R",381,"R",471,"R",81,"R",383,"R",0,"R",0,"R",383,"R",243,"R",63,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",12
206589,"R",372,"R",406,"R",92,"R",452,"R",0,"R",0,"R",452,"R",371,"R",82,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",10
206604,"R",1706,"R",2464,"R",69,"R",1422,"R",0,"R",0,"R",1422,"R",966,"R",68,"R",48,"R",0,"R",0,"R",48,"R",18,"R",38,"R",16
206613,"R",249,"R",405,"R",61,"R",170,"R",0,"R",0,"R",170,"R",103,"R",61,"R",22,"R",0,"R",0,"R",22,"R",3,"R",14,"R",13
206622,"R",924,"R",1164,"R",79,"R",1225,"R",0,"R",0,"R",1225,"R",949,"R",77,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",10
206695,"R",1789,"R",3666,"R",49,"R",1541,"R",0,"R",0,"R",1541,"R",1167,"R",76,"R",44,"R",0,"R",0,"R",44,"R",18,"R",41,"R",20
206835,"R",199,"R",362,"R",55,"R",192,"R",0,"R",0,"R",192,"R",96,"R",50,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",15
206862,"R",299,"R",366,"R",82,"R",346,"R",0,"R",4,"R",350,"R",255,"R",73,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",15
206914,"R",440,"R",1321,"R",33,"R",250,"R",0,"R",0,"R",250,"R",168,"R",67,"R",15,"R",0,"R",0,"R",15,"R",3,"R",20,"R",18
206941,"R",1863,"R",3018,"R",62,"R",1763,"R",0,"R",0,"R",1763,"R",1150,"R",65,"R",94,"R",0,"R",0,"R",94,"R",45,"R",48,"R",18
207041,"R",472,"R",935,"R",50,"R",330,"R",0,"R",0,"R",330,"R",200,"R",61,"R",10,"R",0,"R",0,"R",10,"R",1,"R",10,"R",18
207157,"R",62,"R",111,"R",56,"R",32,"R",0,"R",0,"R",32,"R",18,"R",56,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",11
207209,"R",560,"R",686,"R",82,"R",406,"R",0,"R",0,"R",406,"R",219,"R",54,"R",8,"R",0,"R",0,"R",8,"R",0,"R",0,"R",17
207236,"R",217,"R",1051,"R",21,"Z",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",18
207254,"A",NA,"A",NA,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",8
207263,"R",633,"R",1724,"R",37,"R",643,"R",0,"R",0,"R",643,"R",389,"R",60,"R",23,"R",0,"R",0,"R",23,"R",5,"R",22,"R",16
207306,"R",339,"R",743,"R",46,"R",336,"R",1,"R",0,"R",335,"R",218,"R",65,"R",4,"R",0,"R",0,"R",4,"R",2,"R",50,"R",15
207324,"R",401,"R",752,"R",53,"R",313,"R",0,"R",0,"R",313,"R",227,"R",73,"R",5,"R",0,"R",0,"R",5,"R",0,"R",0,"R",19
207342,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",8
207351,"R",155,"R",473,"R",33,"R",127,"R",0,"R",0,"R",127,"R",71,"R",56,"R",7,"R",0,"R",0,"R",7,"R",0,"R",0,"R",17
207388,"R",4947,"R",7067,"R",70,"R",4501,"R",0,"R",0,"R",4501,"R",3816,"R",85,"R",118,"R",0,"R",0,"R",118,"R",78,"R",66,"R",19
207397,"R",310,"R",1414,"R",22,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",17
207403,"R",373,"R",554,"R",67,"R",427,"R",0,"R",0,"R",427,"R",306,"R",72,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",16
207458,"R",335,"R",590,"R",57,"R",373,"R",0,"R",0,"R",373,"R",313,"R",84,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",NA,"R",11
207500,"R",4783,"R",6936,"R",69,"R",4489,"R",10,"R",0,"R",4479,"R",4031,"R",90,"R",674,"R",0,"R",0,"R",674,"R",520,"R",77,"R",18
207564,"R",537,"R",1093,"R",49,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",16
207582,"R",748,"R",2214,"R",34,"R",735,"R",2,"R",0,"R",733,"R",590,"R",80,"R",107,"R",0,"R",0,"R",107,"R",22,"R",21,"R",18
207661,"R",454,"R",1109,"R",41,"R",257,"R",0,"R",0,"R",257,"R",179,"R",70,"R",14,"R",0,"R",0,"R",14,"R",9,"R",64,"R",18
207670,"R",842,"R",3691,"R",23,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",21
207722,"R",228,"R",411,"R",55,"R",270,"R",0,"R",0,"R",270,"R",179,"R",66,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",13
207847,"R",491,"R",977,"R",50,"R",484,"R",0,"R",0,"R",484,"R",307,"R",63,"R",46,"R",0,"R",0,"R",46,"R",17,"R",37,"R",25
207856,"R",109,"R",175,"R",62,"R",95,"R",0,"R",0,"R",95,"R",55,"R",58,"R",4,"R",0,"R",0,"R",4,"R",2,"R",50,"R",13
207865,"R",712,"R",1739,"R",41,"R",548,"R",0,"R",0,"R",548,"R",371,"R",68,"R",23,"R",0,"R",0,"R",23,"R",8,"R",35,"R",19
207971,"R",675,"R",929,"R",73,"R",559,"R",1,"R",0,"R",558,"R",514,"R",92,"R",35,"R",0,"R",0,"R",35,"R",25,"R",71,"R",10
208390,"R",1060,"R",2417,"R",44,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",22
208512,"A",NA,"A",NA,"A",NA,"R",5,"R",0,"R",0,"R",5,"R",5,"R",100,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",13
208646,"R",300,"R",856,"R",35,"R",256,"R",0,"R",0,"R",256,"R",183,"R",71,"R",11,"R",0,"R",0,"R",11,"R",5,"R",45,"R",14
208725,"R",13,"R",24,"R",54,"R",6,"R",0,"R",0,"R",6,"R",4,"R",67,"R",4,"R",0,"R",0,"R",4,"R",0,"R",0,"R",13
208822,"R",709,"R",1358,"R",52,"R",604,"R",0,"R",0,"R",604,"R",504,"R",83,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",17
209038,"R",935,"R",2445,"R",38,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",16
209056,"R",482,"R",555,"R",87,"R",536,"Z",0,"Z",0,"R",536,"R",476,"R",89,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",12
209065,"R",380,"R",572,"R",66,"R",345,"R",0,"R",0,"R",345,"R",275,"R",80,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",10
209241,"R",7,"R",22,"R",32,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",6
209250,"R",550,"R",2383,"R",23,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",20
209296,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",9
209409,"R",109,"R",191,"R",57,"R",83,"R",0,"R",0,"R",83,"R",63,"R",76,"R",0,"R",0,"R",0,"R",0,"R",0,"A",NA,"R",12
209490,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"A",NA,"R",5
209506,"R",492,"R",2664,"R",18,"R",403,"R",0,"R",0,"R",403,"R",278,"R",69,"R",30,"R",0,"R",0,"R",30,"R",7,"R",23,"R",17
209542,"R",4275,"R",7939,"R",54,"R",4094,"R",0,"R",0,"R",4094,"R",3593,"R",88,"R",595,"R",0,"R",0,"R",595,"R",453,"R",76,"R",18
209551,"R",5038,"R",6022,"R",84,"R",4979,"R",2,"R",0,"R",4977,"R",4300,"R",86,"R",53,"R",0,"R",0,"R",53,"R",32,"R",60,"R",19
209603,"R",102,"R",142,"R",72,"R",118,"R",0,"R",0,"R",118,"R",82,"R",69,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",9
209612,"R",350,"R",506,"R",69,"R",399,"R",0,"R",0,"R",399,"R",317,"R",79,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",10
209807,"R",1376,"R",5367,"R",26,"R",1444,"R",0,"R",0,"R",1444,"R",1099,"R",76,"R",136,"R",0,"R",0,"R",136,"R",65,"R",48,"R",17
209825,"R",711,"R",823,"R",86,"R",728,"R",0,"R",0,"R",728,"R",643,"R",88,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",9
209922,"R",303,"R",339,"R",89,"R",349,"R",1,"R",0,"R",348,"R",305,"R",88,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",9
210146,"R",511,"R",1593,"R",32,"R",594,"Z",0,"Z",0,"R",594,"R",403,"R",68,"R",24,"Z",0,"Z",0,"R",24,"R",10,"R",42,"R",23
210304,"R",37,"R",141,"R",26,"R",24,"Z",0,"Z",0,"R",24,"R",22,"R",92,"R",2,"Z",0,"Z",0,"R",2,"R",0,"R",0,"R",14
